city,analysis_type,feature_group,feature,generated_feature,parameter_weeks,n_pairs,pearson_corr,abs_pearson_corr
sj,lag,ndvi,ndvi_se,ndvi_se_lag_14,14,922,-0.08763323800914147,0.08763323800914147
sj,rolling,ndvi,ndvi_se,ndvi_se,1,936,-0.04367987346192496,0.04367987346192496
sj,rolling,ndvi,ndvi_se,ndvi_se_rolling_2_mean,2,936,-0.0610722997326972,0.0610722997326972
sj,rolling,ndvi,ndvi_se,ndvi_se_rolling_3_mean,3,936,-0.0799652328166508,0.0799652328166508
sj,rolling,ndvi,ndvi_se,ndvi_se_rolling_4_mean,4,936,-0.09484272800164714,0.09484272800164714
sj,rolling,ndvi,ndvi_se,ndvi_se_rolling_5_mean,5,936,-0.10442766270420277,0.10442766270420277
sj,rolling,ndvi,ndvi_se,ndvi_se_rolling_6_mean,6,936,-0.11121606093760561,0.11121606093760561
sj,rolling,ndvi,ndvi_se,ndvi_se_rolling_7_mean,7,936,-0.11728188492318932,0.11728188492318932
sj,rolling,ndvi,ndvi_se,ndvi_se_rolling_8_mean,8,936,-0.12519229325123427,0.12519229325123427
sj,rolling,ndvi,ndvi_se,ndvi_se_rolling_9_mean,9,936,-0.13092422452968663,0.13092422452968663
sj,rolling,ndvi,ndvi_se,ndvi_se_rolling_10_mean,10,936,-0.1353798005604359,0.1353798005604359
sj,rolling,ndvi,ndvi_se,ndvi_se_rolling_11_mean,11,936,-0.14010983047790287,0.14010983047790287
sj,rolling,ndvi,ndvi_se,ndvi_se_rolling_12_mean,12,936,-0.1451819196615665,0.1451819196615665
sj,rolling,ndvi,ndvi_se,ndvi_se_rolling_13_mean,13,936,-0.15218327022398598,0.15218327022398598
sj,rolling,ndvi,ndvi_se,ndvi_se_rolling_14_mean,14,936,-0.15889249786127987,0.15889249786127987
sj,lag,ndvi,ndvi_sw,ndvi_sw,0,936,0.04267036640518986,0.04267036640518986
sj,lag,ndvi,ndvi_sw,ndvi_sw_lag_1,1,935,0.04851434013315981,0.04851434013315981
sj,lag,ndvi,ndvi_sw,ndvi_sw_lag_2,2,934,0.03323938908500238,0.03323938908500238
sj,lag,ndvi,ndvi_sw,ndvi_sw_lag_3,3,933,0.026426997676655822,0.026426997676655822
sj,lag,ndvi,ndvi_sw,ndvi_sw_lag_4,4,932,0.029885492448830316,0.029885492448830316
sj,lag,ndvi,ndvi_sw,ndvi_sw_lag_5,5,931,0.028768131463753052,0.028768131463753052
sj,lag,ndvi,ndvi_sw,ndvi_sw_lag_6,6,930,0.03355468404783325,0.03355468404783325
sj,lag,ndvi,ndvi_sw,ndvi_sw_lag_7,7,929,0.023040397238446517,0.023040397238446517
sj,lag,ndvi,ndvi_sw,ndvi_sw_lag_8,8,928,0.02048242170512748,0.02048242170512748
sj,lag,ndvi,ndvi_sw,ndvi_sw_lag_9,9,927,0.014496212591199566,0.014496212591199566
sj,lag,ndvi,ndvi_sw,ndvi_sw_lag_10,10,926,0.0026036712414462325,0.0026036712414462325
sj,lag,ndvi,ndvi_sw,ndvi_sw_lag_11,11,925,-0.008125239416319653,0.008125239416319653
sj,lag,ndvi,ndvi_sw,ndvi_sw_lag_12,12,924,-0.02695302040630399,0.02695302040630399
sj,lag,ndvi,ndvi_sw,ndvi_sw_lag_13,13,923,-0.04080772764820136,0.04080772764820136
sj,lag,ndvi,ndvi_sw,ndvi_sw_lag_14,14,922,-0.054937735687937576,0.054937735687937576
sj,rolling,ndvi,ndvi_sw,ndvi_sw,1,936,0.04267036640518986,0.04267036640518986
sj,rolling,ndvi,ndvi_sw,ndvi_sw_rolling_2_mean,2,936,0.05948126821494103,0.05948126821494103
sj,rolling,ndvi,ndvi_sw,ndvi_sw_rolling_3_mean,3,936,0.06254705006930136,0.06254705006930136
sj,rolling,ndvi,ndvi_sw,ndvi_sw_rolling_4_mean,4,936,0.06302890770411894,0.06302890770411894
sj,rolling,ndvi,ndvi_sw,ndvi_sw_rolling_5_mean,5,936,0.06524023415840126,0.06524023415840126
sj,rolling,ndvi,ndvi_sw,ndvi_sw_rolling_6_mean,6,936,0.0669848917070901,0.0669848917070901
sj,rolling,ndvi,ndvi_sw,ndvi_sw_rolling_7_mean,7,936,0.06982341372009027,0.06982341372009027
sj,rolling,ndvi,ndvi_sw,ndvi_sw_rolling_8_mean,8,936,0.06952298788411085,0.06952298788411085
sj,rolling,ndvi,ndvi_sw,ndvi_sw_rolling_9_mean,9,936,0.06893289318571598,0.06893289318571598
sj,rolling,ndvi,ndvi_sw,ndvi_sw_rolling_10_mean,10,936,0.06728738749951882,0.06728738749951882
sj,rolling,ndvi,ndvi_sw,ndvi_sw_rolling_11_mean,11,936,0.06363279111631927,0.06363279111631927
sj,rolling,ndvi,ndvi_sw,ndvi_sw_rolling_12_mean,12,936,0.05830693911979666,0.05830693911979666
sj,rolling,ndvi,ndvi_sw,ndvi_sw_rolling_13_mean,13,936,0.049826827727435984,0.049826827727435984
sj,rolling,ndvi,ndvi_sw,ndvi_sw_rolling_14_mean,14,936,0.039612560871508405,0.039612560871508405
sj,lag,precipitation,precipitation_amt_mm,precipitation_amt_mm,0,936,0.06029554049239995,0.06029554049239995
sj,lag,precipitation,precipitation_amt_mm,precipitation_amt_mm_lag_1,1,935,0.07749683619789834,0.07749683619789834
sj,lag,precipitation,precipitation_amt_mm,precipitation_amt_mm_lag_2,2,934,0.08407067842301393,0.08407067842301393
sj,lag,precipitation,precipitation_amt_mm,precipitation_amt_mm_lag_3,3,933,0.07623239781238941,0.07623239781238941
sj,lag,precipitation,precipitation_amt_mm,precipitation_amt_mm_lag_4,4,932,0.07130839722687571,0.07130839722687571
sj,lag,precipitation,precipitation_amt_mm,precipitation_amt_mm_lag_5,5,931,0.07180286515275927,0.07180286515275927
sj,lag,precipitation,precipitation_amt_mm,precipitation_amt_mm_lag_6,6,930,0.07357626630361842,0.07357626630361842
sj,lag,precipitation,precipitation_amt_mm,precipitation_amt_mm_lag_7,7,929,0.0648868610520711,0.0648868610520711
sj,lag,precipitation,precipitation_amt_mm,precipitation_amt_mm_lag_8,8,928,0.06437771332489668,0.06437771332489668
sj,lag,precipitation,precipitation_amt_mm,precipitation_amt_mm_lag_9,9,927,0.05896881301002955,0.05896881301002955
sj,lag,precipitation,precipitation_amt_mm,precipitation_amt_mm_lag_10,10,926,0.05179709879750794,0.05179709879750794
sj,lag,precipitation,precipitation_amt_mm,precipitation_amt_mm_lag_11,11,925,0.04830740950377422,0.04830740950377422
sj,lag,precipitation,precipitation_amt_mm,precipitation_amt_mm_lag_12,12,924,0.04134301023073442,0.04134301023073442
sj,lag,precipitation,precipitation_amt_mm,precipitation_amt_mm_lag_13,13,923,0.028854950218275492,0.028854950218275492
sj,lag,precipitation,precipitation_amt_mm,precipitation_amt_mm_lag_14,14,922,0.026352315260178494,0.026352315260178494
sj,rolling,precipitation,precipitation_amt_mm,precipitation_amt_mm,1,936,0.06029554049239995,0.06029554049239995
sj,rolling,precipitation,precipitation_amt_mm,precipitation_amt_mm_rolling_2_mean,2,936,0.09036206421448607,0.09036206421448607
sj,rolling,precipitation,precipitation_amt_mm,precipitation_amt_mm_rolling_3_mean,3,936,0.11481301629106494,0.11481301629106494
sj,rolling,precipitation,precipitation_amt_mm,precipitation_amt_mm_rolling_4_mean,4,936,0.12844440264729962,0.12844440264729962
sj,rolling,precipitation,precipitation_amt_mm,precipitation_amt_mm_rolling_5_mean,5,936,0.1372549517840077,0.1372549517840077
sj,rolling,precipitation,precipitation_amt_mm,precipitation_amt_mm_rolling_6_mean,6,936,0.1439902283641902,0.1439902283641902
sj,rolling,precipitation,precipitation_amt_mm,precipitation_amt_mm_rolling_7_mean,7,936,0.15081599610365867,0.15081599610365867
sj,rolling,precipitation,precipitation_amt_mm,precipitation_amt_mm_rolling_8_mean,8,936,0.15500653714501617,0.15500653714501617
sj,rolling,precipitation,precipitation_amt_mm,precipitation_amt_mm_rolling_9_mean,9,936,0.1589728187321423,0.1589728187321423
sj,rolling,precipitation,precipitation_amt_mm,precipitation_amt_mm_rolling_10_mean,10,936,0.1621102796388172,0.1621102796388172
sj,rolling,precipitation,precipitation_amt_mm,precipitation_amt_mm_rolling_11_mean,11,936,0.16382030078859774,0.16382030078859774
sj,rolling,precipitation,precipitation_amt_mm,precipitation_amt_mm_rolling_12_mean,12,936,0.16513076297581664,0.16513076297581664
sj,rolling,precipitation,precipitation_amt_mm,precipitation_amt_mm_rolling_13_mean,13,936,0.1655710371089516,0.1655710371089516
sj,rolling,precipitation,precipitation_amt_mm,precipitation_amt_mm_rolling_14_mean,14,936,0.1642883773222899,0.1642883773222899
sj,lag,reanalysis,reanalysis_air_temp_k,reanalysis_air_temp_k,0,936,0.18031064573637723,0.18031064573637723
sj,lag,reanalysis,reanalysis_air_temp_k,reanalysis_air_temp_k_lag_1,1,935,0.20244788024755653,0.20244788024755653
sj,lag,reanalysis,reanalysis_air_temp_k,reanalysis_air_temp_k_lag_2,2,934,0.2235902246958074,0.2235902246958074
sj,lag,reanalysis,reanalysis_air_temp_k,reanalysis_air_temp_k_lag_3,3,933,0.24651061069635857,0.24651061069635857
sj,lag,reanalysis,reanalysis_air_temp_k,reanalysis_air_temp_k_lag_4,4,932,0.2661060986237805,0.2661060986237805
sj,lag,reanalysis,reanalysis_air_temp_k,reanalysis_air_temp_k_lag_5,5,931,0.2814081728328607,0.2814081728328607
sj,lag,reanalysis,reanalysis_air_temp_k,reanalysis_air_temp_k_lag_6,6,930,0.29037311834321095,0.29037311834321095
sj,lag,reanalysis,reanalysis_air_temp_k,reanalysis_air_temp_k_lag_7,7,929,0.29633400938046406,0.29633400938046406
sj,lag,reanalysis,reanalysis_air_temp_k,reanalysis_air_temp_k_lag_8,8,928,0.298098339339896,0.298098339339896
sj,lag,reanalysis,reanalysis_air_temp_k,reanalysis_air_temp_k_lag_9,9,927,0.2919818826989951,0.2919818826989951
sj,lag,reanalysis,reanalysis_air_temp_k,reanalysis_air_temp_k_lag_10,10,926,0.2838370699667205,0.2838370699667205
sj,lag,reanalysis,reanalysis_air_temp_k,reanalysis_air_temp_k_lag_11,11,925,0.27195292275552757,0.27195292275552757
sj,lag,reanalysis,reanalysis_air_temp_k,reanalysis_air_temp_k_lag_12,12,924,0.25784964080938255,0.25784964080938255
sj,lag,reanalysis,reanalysis_air_temp_k,reanalysis_air_temp_k_lag_13,13,923,0.23349138778696477,0.23349138778696477
sj,lag,reanalysis,reanalysis_air_temp_k,reanalysis_air_temp_k_lag_14,14,922,0.210571522957465,0.210571522957465
sj,rolling,reanalysis,reanalysis_air_temp_k,reanalysis_air_temp_k,1,936,0.18031064573637723,0.18031064573637723
sj,rolling,reanalysis,reanalysis_air_temp_k,reanalysis_air_temp_k_rolling_2_mean,2,936,0.19662626092437652,0.19662626092437652
sj,rolling,reanalysis,reanalysis_air_temp_k,reanalysis_air_temp_k_rolling_3_mean,3,936,0.21076706380490448,0.21076706380490448
sj,rolling,reanalysis,reanalysis_air_temp_k,reanalysis_air_temp_k_rolling_4_mean,4,936,0.22491636831128786,0.22491636831128786
sj,rolling,reanalysis,reanalysis_air_temp_k,reanalysis_air_temp_k_rolling_5_mean,5,936,0.23857577062512308,0.23857577062512308
sj,rolling,reanalysis,reanalysis_air_temp_k,reanalysis_air_temp_k_rolling_6_mean,6,936,0.2513278977733718,0.2513278977733718
sj,rolling,reanalysis,reanalysis_air_temp_k,reanalysis_air_temp_k_rolling_7_mean,7,936,0.26274013481369674,0.26274013481369674
sj,rolling,reanalysis,reanalysis_air_temp_k,reanalysis_air_temp_k_rolling_8_mean,8,936,0.2731012850581541,0.2731012850581541
sj,rolling,reanalysis,reanalysis_air_temp_k,reanalysis_air_temp_k_rolling_9_mean,9,936,0.2824142240418921,0.2824142240418921
sj,rolling,reanalysis,reanalysis_air_temp_k,reanalysis_air_temp_k_rolling_10_mean,10,936,0.2902015907064923,0.2902015907064923
sj,rolling,reanalysis,reanalysis_air_temp_k,reanalysis_air_temp_k_rolling_11_mean,11,936,0.2967511949213454,0.2967511949213454
sj,rolling,reanalysis,reanalysis_air_temp_k,reanalysis_air_temp_k_rolling_12_mean,12,936,0.3021009250710474,0.3021009250710474
sj,rolling,reanalysis,reanalysis_air_temp_k,reanalysis_air_temp_k_rolling_13_mean,13,936,0.3063859810175747,0.3063859810175747
sj,rolling,reanalysis,reanalysis_air_temp_k,reanalysis_air_temp_k_rolling_14_mean,14,936,0.3090162049046079,0.3090162049046079
sj,lag,reanalysis,reanalysis_avg_temp_k,reanalysis_avg_temp_k,0,936,0.1736703346763381,0.1736703346763381
sj,lag,reanalysis,reanalysis_avg_temp_k,reanalysis_avg_temp_k_lag_1,1,935,0.19541532035610984,0.19541532035610984
sj,lag,reanalysis,reanalysis_avg_temp_k,reanalysis_avg_temp_k_lag_2,2,934,0.2159808205082642,0.2159808205082642
sj,lag,reanalysis,reanalysis_avg_temp_k,reanalysis_avg_temp_k_lag_3,3,933,0.24010981807992543,0.24010981807992543
sj,lag,reanalysis,reanalysis_avg_temp_k,reanalysis_avg_temp_k_lag_4,4,932,0.2596962099888406,0.2596962099888406
sj,lag,reanalysis,reanalysis_avg_temp_k,reanalysis_avg_temp_k_lag_5,5,931,0.2754617476198811,0.2754617476198811
sj,lag,reanalysis,reanalysis_avg_temp_k,reanalysis_avg_temp_k_lag_6,6,930,0.2853430967334658,0.2853430967334658
sj,lag,reanalysis,reanalysis_avg_temp_k,reanalysis_avg_temp_k_lag_7,7,929,0.2922523921835181,0.2922523921835181
sj,lag,reanalysis,reanalysis_avg_temp_k,reanalysis_avg_temp_k_lag_8,8,928,0.29515092567828105,0.29515092567828105
sj,lag,reanalysis,reanalysis_avg_temp_k,reanalysis_avg_temp_k_lag_9,9,927,0.2899874779800373,0.2899874779800373
sj,lag,reanalysis,reanalysis_avg_temp_k,reanalysis_avg_temp_k_lag_10,10,926,0.28254145885262844,0.28254145885262844
sj,lag,reanalysis,reanalysis_avg_temp_k,reanalysis_avg_temp_k_lag_11,11,925,0.2712697881159959,0.2712697881159959
sj,lag,reanalysis,reanalysis_avg_temp_k,reanalysis_avg_temp_k_lag_12,12,924,0.25863395463408095,0.25863395463408095
sj,lag,reanalysis,reanalysis_avg_temp_k,reanalysis_avg_temp_k_lag_13,13,923,0.23456111024546442,0.23456111024546442
sj,lag,reanalysis,reanalysis_avg_temp_k,reanalysis_avg_temp_k_lag_14,14,922,0.21291676835351783,0.21291676835351783
sj,rolling,reanalysis,reanalysis_avg_temp_k,reanalysis_avg_temp_k,1,936,0.1736703346763381,0.1736703346763381
sj,rolling,reanalysis,reanalysis_avg_temp_k,reanalysis_avg_temp_k_rolling_2_mean,2,936,0.1903561311787136,0.1903561311787136
sj,rolling,reanalysis,reanalysis_avg_temp_k,reanalysis_avg_temp_k_rolling_3_mean,3,936,0.20456776617471586,0.20456776617471586
sj,rolling,reanalysis,reanalysis_avg_temp_k,reanalysis_avg_temp_k_rolling_4_mean,4,936,0.21913919458390363,0.21913919458390363
sj,rolling,reanalysis,reanalysis_avg_temp_k,reanalysis_avg_temp_k_rolling_5_mean,5,936,0.2330985359440301,0.2330985359440301
sj,rolling,reanalysis,reanalysis_avg_temp_k,reanalysis_avg_temp_k_rolling_6_mean,6,936,0.24613832932478183,0.24613832932478183
sj,rolling,reanalysis,reanalysis_avg_temp_k,reanalysis_avg_temp_k_rolling_7_mean,7,936,0.2578888548770394,0.2578888548770394
sj,rolling,reanalysis,reanalysis_avg_temp_k,reanalysis_avg_temp_k_rolling_8_mean,8,936,0.268635754413695,0.268635754413695
sj,rolling,reanalysis,reanalysis_avg_temp_k,reanalysis_avg_temp_k_rolling_9_mean,9,936,0.27838064220455294,0.27838064220455294
sj,rolling,reanalysis,reanalysis_avg_temp_k,reanalysis_avg_temp_k_rolling_10_mean,10,936,0.28660339954016895,0.28660339954016895
sj,rolling,reanalysis,reanalysis_avg_temp_k,reanalysis_avg_temp_k_rolling_11_mean,11,936,0.2935608526396355,0.2935608526396355
sj,rolling,reanalysis,reanalysis_avg_temp_k,reanalysis_avg_temp_k_rolling_12_mean,12,936,0.2992929425998287,0.2992929425998287
sj,rolling,reanalysis,reanalysis_avg_temp_k,reanalysis_avg_temp_k_rolling_13_mean,13,936,0.30401603856362147,0.30401603856362147
sj,rolling,reanalysis,reanalysis_avg_temp_k,reanalysis_avg_temp_k_rolling_14_mean,14,936,0.3070230247530729,0.3070230247530729
sj,lag,reanalysis,reanalysis_dew_point_temp_k,reanalysis_dew_point_temp_k,0,936,0.20280684863274848,0.20280684863274848
sj,lag,reanalysis,reanalysis_dew_point_temp_k,reanalysis_dew_point_temp_k_lag_1,1,935,0.22383645333157534,0.22383645333157534
sj,lag,reanalysis,reanalysis_dew_point_temp_k,reanalysis_dew_point_temp_k_lag_2,2,934,0.24568913423722602,0.24568913423722602
sj,lag,reanalysis,reanalysis_dew_point_temp_k,reanalysis_dew_point_temp_k_lag_3,3,933,0.2643575709984452,0.2643575709984452
sj,lag,reanalysis,reanalysis_dew_point_temp_k,reanalysis_dew_point_temp_k_lag_4,4,932,0.27823847722450845,0.27823847722450845
sj,lag,reanalysis,reanalysis_dew_point_temp_k,reanalysis_dew_point_temp_k_lag_5,5,931,0.2885536108371292,0.2885536108371292
sj,lag,reanalysis,reanalysis_dew_point_temp_k,reanalysis_dew_point_temp_k_lag_6,6,930,0.2949974746315283,0.2949974746315283
sj,lag,reanalysis,reanalysis_dew_point_temp_k,reanalysis_dew_point_temp_k_lag_7,7,929,0.2979377159676451,0.2979377159676451
sj,lag,reanalysis,reanalysis_dew_point_temp_k,reanalysis_dew_point_temp_k_lag_8,8,928,0.3024233495310611,0.3024233495310611
sj,lag,reanalysis,reanalysis_dew_point_temp_k,reanalysis_dew_point_temp_k_lag_9,9,927,0.2991373823814483,0.2991373823814483
sj,lag,reanalysis,reanalysis_dew_point_temp_k,reanalysis_dew_point_temp_k_lag_10,10,926,0.290249730110044,0.290249730110044
sj,lag,reanalysis,reanalysis_dew_point_temp_k,reanalysis_dew_point_temp_k_lag_11,11,925,0.2769662776257973,0.2769662776257973
sj,lag,reanalysis,reanalysis_dew_point_temp_k,reanalysis_dew_point_temp_k_lag_12,12,924,0.26167183598751864,0.26167183598751864
sj,lag,reanalysis,reanalysis_dew_point_temp_k,reanalysis_dew_point_temp_k_lag_13,13,923,0.24311252371628092,0.24311252371628092
sj,lag,reanalysis,reanalysis_dew_point_temp_k,reanalysis_dew_point_temp_k_lag_14,14,922,0.22097149365628543,0.22097149365628543
sj,rolling,reanalysis,reanalysis_dew_point_temp_k,reanalysis_dew_point_temp_k,1,936,0.20280684863274848,0.20280684863274848
sj,rolling,reanalysis,reanalysis_dew_point_temp_k,reanalysis_dew_point_temp_k_rolling_2_mean,2,936,0.22085245702621206,0.22085245702621206
sj,rolling,reanalysis,reanalysis_dew_point_temp_k,reanalysis_dew_point_temp_k_rolling_3_mean,3,936,0.23659806962854427,0.23659806962854427
sj,rolling,reanalysis,reanalysis_dew_point_temp_k,reanalysis_dew_point_temp_k_rolling_4_mean,4,936,0.2509210369944009,0.2509210369944009
sj,rolling,reanalysis,reanalysis_dew_point_temp_k,reanalysis_dew_point_temp_k_rolling_5_mean,5,936,0.2636292362331678,0.2636292362331678
sj,rolling,reanalysis,reanalysis_dew_point_temp_k,reanalysis_dew_point_temp_k_rolling_6_mean,6,936,0.27503024299004075,0.27503024299004075
sj,rolling,reanalysis,reanalysis_dew_point_temp_k,reanalysis_dew_point_temp_k_rolling_7_mean,7,936,0.28526923616648014,0.28526923616648014
sj,rolling,reanalysis,reanalysis_dew_point_temp_k,reanalysis_dew_point_temp_k_rolling_8_mean,8,936,0.2945506175977352,0.2945506175977352
sj,rolling,reanalysis,reanalysis_dew_point_temp_k,reanalysis_dew_point_temp_k_rolling_9_mean,9,936,0.3035426726447333,0.3035426726447333
sj,rolling,reanalysis,reanalysis_dew_point_temp_k,reanalysis_dew_point_temp_k_rolling_10_mean,10,936,0.31152899392292704,0.31152899392292704
sj,rolling,reanalysis,reanalysis_dew_point_temp_k,reanalysis_dew_point_temp_k_rolling_11_mean,11,936,0.3182885965822015,0.3182885965822015
sj,rolling,reanalysis,reanalysis_dew_point_temp_k,reanalysis_dew_point_temp_k_rolling_12_mean,12,936,0.3238089667923314,0.3238089667923314
sj,rolling,reanalysis,reanalysis_dew_point_temp_k,reanalysis_dew_point_temp_k_rolling_13_mean,13,936,0.3282831042107138,0.3282831042107138
sj,rolling,reanalysis,reanalysis_dew_point_temp_k,reanalysis_dew_point_temp_k_rolling_14_mean,14,936,0.3317020633173035,0.3317020633173035
sj,lag,reanalysis,reanalysis_max_air_temp_k,reanalysis_max_air_temp_k,0,936,0.19323258403691576,0.19323258403691576
sj,lag,reanalysis,reanalysis_max_air_temp_k,reanalysis_max_air_temp_k_lag_1,1,935,0.21142963699248601,0.21142963699248601
sj,lag,reanalysis,reanalysis_max_air_temp_k,reanalysis_max_air_temp_k_lag_2,2,934,0.22738953044619953,0.22738953044619953
sj,lag,reanalysis,reanalysis_max_air_temp_k,reanalysis_max_air_temp_k_lag_3,3,933,0.24934444853378637,0.24934444853378637
sj,lag,reanalysis,reanalysis_max_air_temp_k,reanalysis_max_air_temp_k_lag_4,4,932,0.26514863909954156,0.26514863909954156
sj,lag,reanalysis,reanalysis_max_air_temp_k,reanalysis_max_air_temp_k_lag_5,5,931,0.28068637571162064,0.28068637571162064
sj,lag,reanalysis,reanalysis_max_air_temp_k,reanalysis_max_air_temp_k_lag_6,6,930,0.290679907623336,0.290679907623336
sj,lag,reanalysis,reanalysis_max_air_temp_k,reanalysis_max_air_temp_k_lag_7,7,929,0.29595161749391985,0.29595161749391985
sj,lag,reanalysis,reanalysis_max_air_temp_k,reanalysis_max_air_temp_k_lag_8,8,928,0.2947054229432161,0.2947054229432161
sj,lag,reanalysis,reanalysis_max_air_temp_k,reanalysis_max_air_temp_k_lag_9,9,927,0.2852967656744684,0.2852967656744684
sj,lag,reanalysis,reanalysis_max_air_temp_k,reanalysis_max_air_temp_k_lag_10,10,926,0.282756046085618,0.282756046085618
sj,lag,reanalysis,reanalysis_max_air_temp_k,reanalysis_max_air_temp_k_lag_11,11,925,0.2733768223911415,0.2733768223911415
sj,lag,reanalysis,reanalysis_max_air_temp_k,reanalysis_max_air_temp_k_lag_12,12,924,0.2631031488247337,0.2631031488247337
sj,lag,reanalysis,reanalysis_max_air_temp_k,reanalysis_max_air_temp_k_lag_13,13,923,0.24057138535534436,0.24057138535534436
sj,lag,reanalysis,reanalysis_max_air_temp_k,reanalysis_max_air_temp_k_lag_14,14,922,0.2195269631773401,0.2195269631773401
sj,rolling,reanalysis,reanalysis_max_air_temp_k,reanalysis_max_air_temp_k,1,936,0.19323258403691576,0.19323258403691576
sj,rolling,reanalysis,reanalysis_max_air_temp_k,reanalysis_max_air_temp_k_rolling_2_mean,2,936,0.21093671346662016,0.21093671346662016
sj,rolling,reanalysis,reanalysis_max_air_temp_k,reanalysis_max_air_temp_k_rolling_3_mean,3,936,0.22457418782607422,0.22457418782607422
sj,rolling,reanalysis,reanalysis_max_air_temp_k,reanalysis_max_air_temp_k_rolling_4_mean,4,936,0.2386232595100467,0.2386232595100467
sj,rolling,reanalysis,reanalysis_max_air_temp_k,reanalysis_max_air_temp_k_rolling_5_mean,5,936,0.25156513900203675,0.25156513900203675
sj,rolling,reanalysis,reanalysis_max_air_temp_k,reanalysis_max_air_temp_k_rolling_6_mean,6,936,0.264041827532531,0.264041827532531
sj,rolling,reanalysis,reanalysis_max_air_temp_k,reanalysis_max_air_temp_k_rolling_7_mean,7,936,0.2755283069583092,0.2755283069583092
sj,rolling,reanalysis,reanalysis_max_air_temp_k,reanalysis_max_air_temp_k_rolling_8_mean,8,936,0.28594945097465946,0.28594945097465946
sj,rolling,reanalysis,reanalysis_max_air_temp_k,reanalysis_max_air_temp_k_rolling_9_mean,9,936,0.29499501947553897,0.29499501947553897
sj,rolling,reanalysis,reanalysis_max_air_temp_k,reanalysis_max_air_temp_k_rolling_10_mean,10,936,0.30222987627434983,0.30222987627434983
sj,rolling,reanalysis,reanalysis_max_air_temp_k,reanalysis_max_air_temp_k_rolling_11_mean,11,936,0.3089400556803671,0.3089400556803671
sj,rolling,reanalysis,reanalysis_max_air_temp_k,reanalysis_max_air_temp_k_rolling_12_mean,12,936,0.31467703718051365,0.31467703718051365
sj,rolling,reanalysis,reanalysis_max_air_temp_k,reanalysis_max_air_temp_k_rolling_13_mean,13,936,0.3196470301175925,0.3196470301175925
sj,rolling,reanalysis,reanalysis_max_air_temp_k,reanalysis_max_air_temp_k_rolling_14_mean,14,936,0.32295907131652524,0.32295907131652524
sj,lag,reanalysis,reanalysis_min_air_temp_k,reanalysis_min_air_temp_k,0,936,0.18653857823918296,0.18653857823918296
sj,lag,reanalysis,reanalysis_min_air_temp_k,reanalysis_min_air_temp_k_lag_1,1,935,0.210010644957177,0.210010644957177
sj,lag,reanalysis,reanalysis_min_air_temp_k,reanalysis_min_air_temp_k_lag_2,2,934,0.2328875198787585,0.2328875198787585
sj,lag,reanalysis,reanalysis_min_air_temp_k,reanalysis_min_air_temp_k_lag_3,3,933,0.2521715784237642,0.2521715784237642
sj,lag,reanalysis,reanalysis_min_air_temp_k,reanalysis_min_air_temp_k_lag_4,4,932,0.2712872572469982,0.2712872572469982
sj,lag,reanalysis,reanalysis_min_air_temp_k,reanalysis_min_air_temp_k_lag_5,5,931,0.28779640108086063,0.28779640108086063
sj,lag,reanalysis,reanalysis_min_air_temp_k,reanalysis_min_air_temp_k_lag_6,6,930,0.29680941305577846,0.29680941305577846
sj,lag,reanalysis,reanalysis_min_air_temp_k,reanalysis_min_air_temp_k_lag_7,7,929,0.30315738283011495,0.30315738283011495
sj,lag,reanalysis,reanalysis_min_air_temp_k,reanalysis_min_air_temp_k_lag_8,8,928,0.3033738996026539,0.3033738996026539
sj,lag,reanalysis,reanalysis_min_air_temp_k,reanalysis_min_air_temp_k_lag_9,9,927,0.29913423425049523,0.29913423425049523
sj,lag,reanalysis,reanalysis_min_air_temp_k,reanalysis_min_air_temp_k_lag_10,10,926,0.2883024135414193,0.2883024135414193
sj,lag,reanalysis,reanalysis_min_air_temp_k,reanalysis_min_air_temp_k_lag_11,11,925,0.2777646040607548,0.2777646040607548
sj,lag,reanalysis,reanalysis_min_air_temp_k,reanalysis_min_air_temp_k_lag_12,12,924,0.26291858866164286,0.26291858866164286
sj,lag,reanalysis,reanalysis_min_air_temp_k,reanalysis_min_air_temp_k_lag_13,13,923,0.24422821261362912,0.24422821261362912
sj,lag,reanalysis,reanalysis_min_air_temp_k,reanalysis_min_air_temp_k_lag_14,14,922,0.2245927017284923,0.2245927017284923
sj,rolling,reanalysis,reanalysis_min_air_temp_k,reanalysis_min_air_temp_k,1,936,0.18653857823918296,0.18653857823918296
sj,rolling,reanalysis,reanalysis_min_air_temp_k,reanalysis_min_air_temp_k_rolling_2_mean,2,936,0.20755512144584923,0.20755512144584923
sj,rolling,reanalysis,reanalysis_min_air_temp_k,reanalysis_min_air_temp_k_rolling_3_mean,3,936,0.2246587377880792,0.2246587377880792
sj,rolling,reanalysis,reanalysis_min_air_temp_k,reanalysis_min_air_temp_k_rolling_4_mean,4,936,0.2400458739546944,0.2400458739546944
sj,rolling,reanalysis,reanalysis_min_air_temp_k,reanalysis_min_air_temp_k_rolling_5_mean,5,936,0.254738437053653,0.254738437053653
sj,rolling,reanalysis,reanalysis_min_air_temp_k,reanalysis_min_air_temp_k_rolling_6_mean,6,936,0.26860428466677716,0.26860428466677716
sj,rolling,reanalysis,reanalysis_min_air_temp_k,reanalysis_min_air_temp_k_rolling_7_mean,7,936,0.28104400208446007,0.28104400208446007
