city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases,weekofyear_sin,weekofyear_cos,reanalysis_specific_humidity_g_per_kg_lag_1,reanalysis_specific_humidity_g_per_kg_lag_2,reanalysis_specific_humidity_g_per_kg_lag_3,reanalysis_specific_humidity_g_per_kg_lag_5,reanalysis_specific_humidity_g_per_kg_lag_6,reanalysis_specific_humidity_g_per_kg_lag_8,reanalysis_specific_humidity_g_per_kg_lag_10,reanalysis_specific_humidity_g_per_kg_lag_12,reanalysis_dew_point_temp_k_lag_1,reanalysis_dew_point_temp_k_lag_2,reanalysis_dew_point_temp_k_lag_3,reanalysis_dew_point_temp_k_lag_5,reanalysis_dew_point_temp_k_lag_6,reanalysis_dew_point_temp_k_lag_8,reanalysis_dew_point_temp_k_lag_10,reanalysis_dew_point_temp_k_lag_12,reanalysis_min_air_temp_k_lag_1,reanalysis_min_air_temp_k_lag_2,reanalysis_min_air_temp_k_lag_3,reanalysis_min_air_temp_k_lag_5,reanalysis_min_air_temp_k_lag_6,reanalysis_min_air_temp_k_lag_8,reanalysis_min_air_temp_k_lag_10,reanalysis_min_air_temp_k_lag_12,reanalysis_air_temp_k_lag_6,reanalysis_air_temp_k_lag_8,reanalysis_air_temp_k_lag_10,reanalysis_air_temp_k_lag_12,reanalysis_avg_temp_k_lag_6,reanalysis_avg_temp_k_lag_8,reanalysis_avg_temp_k_lag_10,reanalysis_avg_temp_k_lag_12,reanalysis_max_air_temp_k_lag_6,reanalysis_max_air_temp_k_lag_8,reanalysis_max_air_temp_k_lag_10,reanalysis_max_air_temp_k_lag_12,station_avg_temp_c_lag_2,station_avg_temp_c_lag_4,station_avg_temp_c_lag_5,station_avg_temp_c_lag_6,station_avg_temp_c_lag_8,station_avg_temp_c_lag_10,station_avg_temp_c_lag_12,station_min_temp_c_lag_1,station_min_temp_c_lag_2,station_min_temp_c_lag_3,station_min_temp_c_lag_4,station_min_temp_c_lag_6,station_min_temp_c_lag_8,station_min_temp_c_lag_10,station_min_temp_c_lag_12,station_max_temp_c_lag_4,station_max_temp_c_lag_6,station_max_temp_c_lag_8,station_max_temp_c_lag_10,station_max_temp_c_lag_12,ndvi_sw_lag_10,ndvi_sw_lag_11,ndvi_sw_lag_14,ndvi_nw_lag_10,ndvi_nw_lag_11,ndvi_nw_lag_14,precipitation_amt_mm_lag_2,precipitation_amt_mm_lag_3,reanalysis_sat_precip_amt_mm_lag_2,reanalysis_sat_precip_amt_mm_lag_3,reanalysis_specific_humidity_g_per_kg_lag_0_3_mean,reanalysis_specific_humidity_g_per_kg_lag_1_3_mean,reanalysis_specific_humidity_g_per_kg_lag_5_8_mean,reanalysis_specific_humidity_g_per_kg_lag_7_10_mean,reanalysis_specific_humidity_g_per_kg_lag_9_12_mean,reanalysis_dew_point_temp_k_lag_0_3_mean,reanalysis_dew_point_temp_k_lag_1_3_mean,reanalysis_dew_point_temp_k_lag_5_8_mean,reanalysis_dew_point_temp_k_lag_7_10_mean,reanalysis_dew_point_temp_k_lag_9_12_mean,reanalysis_min_air_temp_k_lag_0_3_mean,reanalysis_min_air_temp_k_lag_1_3_mean,reanalysis_min_air_temp_k_lag_5_8_mean,reanalysis_min_air_temp_k_lag_7_10_mean,reanalysis_min_air_temp_k_lag_9_12_mean,station_avg_temp_c_lag_1_3_mean,station_avg_temp_c_lag_5_8_mean,station_avg_temp_c_lag_7_10_mean,station_avg_temp_c_lag_9_12_mean,station_min_temp_c_lag_1_3_mean,station_min_temp_c_lag_5_8_mean,station_min_temp_c_lag_7_10_mean,station_min_temp_c_lag_9_12_mean,station_max_temp_c_lag_5_8_mean,station_max_temp_c_lag_7_10_mean,station_max_temp_c_lag_9_12_mean,precipitation_amt_mm_lag_0_3_mean,precipitation_amt_mm_lag_1_3_mean,precipitation_amt_mm_lag_2_5_mean,reanalysis_sat_precip_amt_mm_lag_0_3_mean,reanalysis_sat_precip_amt_mm_lag_1_3_mean,reanalysis_sat_precip_amt_mm_lag_2_5_mean,total_cases_lag_1,total_cases_lag_2,total_cases_lag_3,total_cases_lag_4,total_cases_lag_8,total_cases_lag_12,total_cases_lag_1_2_mean,total_cases_lag_1_2_max,total_cases_lag_1_4_mean,total_cases_lag_1_4_max,total_cases_lag_1_8_mean,total_cases_lag_1_8_max
sj,1990,28,1990-07-09,0.192875,0.08235,0.1919429,0.1529286,22.27,299.512857143,299.592857143,296.041428571,301.8,298.0,43.72,81.4671428571,22.27,17.4185714286,2.15714285714,27.5571428571,7.15714285714,31.7,21.7,63.7,8.0,-0.23931566428755743,-0.9709418174260521,18.0714285714,17.79,17.9771428571,17.2128571429,17.21,16.8485714286,14.0128571429,,296.651428571,296.378571429,296.531428571,295.851428571,295.821428571,295.434285714,292.414285714,,298.7,297.7,298.4,298.1,297.5,297.3,295.9,,299.518571429,298.781428571,297.572857143,,299.664285714,298.878571429,297.742857143,,301.9,300.5,299.8,,28.3285714286,27.4142857143,28.1142857143,28.9428571429,26.7142857143,25.4428571429,,24.4,22.8,22.8,23.3,23.9,22.8,20.0,,32.2,35.0,32.2,29.4,,0.1776167,,,0.103725,,,19.32,151.12,19.32,151.12,17.814285714275,17.946190476166667,16.9860714286,15.726785714325,14.6928571429,296.4007142855,296.52047619033334,295.604285714,294.27749999975003,293.1828571425,298.2,298.26666666666665,297.475,296.65,296.15,28.342857142866666,27.810714285725,26.585714285725,26.0785714286,23.333333333333332,23.474999999999998,22.075,21.1,33.725,31.65,30.549999999999997,51.779999999999994,61.61666666666667,45.87499999999999,51.779999999999994,61.61666666666667,45.87499999999999,6.0,10.0,5.0,4.0,4.0,,8.0,10.0,6.25,10.0,5.0,10.0
sj,1990,29,1990-07-16,0.2916,0.2118,0.3012,0.2806667,59.17,299.667142857,299.75,296.334285714,302.0,297.3,40.9,82.1442857143,59.17,17.7371428571,2.41428571429,28.1285714286,6.9,32.8,23.9,12.2,2.0,-0.3546048870425356,-0.9350162426854148,17.4185714286,18.0714285714,17.79,17.2342857143,17.2128571429,16.6728571429,15.3728571429,,296.041428571,296.651428571,296.378571429,295.865714286,295.851428571,295.31,293.951428571,,298.0,298.7,297.7,297.7,298.1,297.0,296.4,,299.63,298.987142857,298.211428571,,299.764285714,299.228571429,298.442857143,,302.4,301.4,300.9,,28.3285714286,28.3714285714,27.4142857143,28.1142857143,27.4714285714,26.7142857143,,21.7,24.4,22.8,22.8,23.9,23.3,22.2,,33.9,34.4,33.3,31.7,,0.1554857,0.1776167,,0.142175,0.103725,,14.41,19.32,14.41,19.32,17.754285714275,17.759999999999998,17.082500000025,16.526071428599998,15.411428571466667,296.35142857125,296.35714285699993,295.712142857,295.129285714,293.933333333,297.925,298.1333333333333,297.57500000000005,297.05,296.5333333333333,28.07142857143333,27.985714285725,27.460714285725,26.2904761905,22.96666666666667,23.6,23.05,21.666666666666668,33.725,33.05,31.099999999999998,28.792499999999993,18.666666666666668,47.082499999999996,28.792499999999993,18.666666666666668,47.082499999999996,8.0,6.0,10.0,5.0,3.0,,7.0,8.0,7.25,10.0,5.5,10.0
sj,1990,30,1990-07-23,0.1505667,0.1717,0.2269,0.2145571,16.48,299.558571429,299.635714286,295.96,301.8,297.1,42.53,80.7428571429,16.48,17.3414285714,2.07142857143,28.1142857143,6.35714285714,31.7,22.8,32.6,6.0,-0.46472317204376806,-0.8854560256532101,17.7371428571,17.4185714286,18.0714285714,17.9771428571,17.2342857143,17.21,16.8485714286,14.0128571429,296.334285714,296.041428571,296.651428571,296.531428571,295.865714286,295.821428571,295.434285714,292.414285714,297.3,298.0,298.7,298.4,297.7,297.5,297.3,295.9,299.207142857,299.518571429,298.781428571,297.572857143,299.221428571,299.664285714,298.878571429,297.742857143,301.3,301.9,300.5,299.8,27.5571428571,28.3285714286,28.3714285714,27.4142857143,28.9428571429,26.7142857143,25.4428571429,23.9,21.7,24.4,22.8,23.3,23.9,22.8,20.0,33.9,32.2,35.0,32.2,29.4,0.1708429,0.1554857,,0.1729667,0.142175,,22.27,14.41,22.27,14.41,17.642142857125002,17.742380952366663,17.408571428575,16.9860714286,15.726785714325,296.246785714,296.342380952,296.01749999975,295.604285714,294.27749999975003,297.775,298.0,297.925,297.475,296.65,28.004761904766667,28.210714285725,27.810714285725,26.585714285725,23.333333333333332,23.475,23.474999999999998,22.075,33.875,33.725,31.65,28.082499999999992,31.95,51.779999999999994,28.082499999999992,31.95,51.779999999999994,2.0,8.0,6.0,10.0,6.0,4.0,5.0,8.0,6.5,10.0,5.375,10.0
sj,1990,31,1990-07-30,0.16048335,0.24715,0.3797,0.3813571,32.66,299.862857143,299.95,296.172857143,303.0,298.3,34.6,80.5842857143,32.66,17.5942857143,2.58571428571,28.2428571429,8.08571428571,34.4,22.8,37.6,17.0,-0.5680647467311556,-0.8229838658936565,17.3414285714,17.7371428571,17.4185714286,17.79,17.9771428571,17.2128571429,16.6728571429,15.3728571429,295.96,296.334285714,296.041428571,296.378571429,296.531428571,295.851428571,295.31,293.951428571,297.1,297.3,298.0,297.7,298.4,298.1,297.0,296.4,299.591428571,299.63,298.987142857,298.211428571,299.528571429,299.764285714,299.228571429,298.442857143,300.6,302.4,301.4,300.9,28.1285714286,28.3285714286,28.3285714286,28.3714285714,28.1142857143,27.4714285714,26.7142857143,22.8,23.9,21.7,24.4,22.8,23.9,23.3,22.2,33.9,33.9,34.4,33.3,31.7,0.2358857,0.1708429,,0.2450667,0.1729667,,59.17,22.27,59.17,22.27,17.52285714285,17.499047619033334,17.553571428574998,17.082500000025,16.526071428599998,296.12714285699997,296.1119047616666,296.15678571424996,295.712142857,295.129285714,297.675,297.4666666666667,297.975,297.57500000000005,297.05,27.933333333333334,28.05714285715,27.985714285725,27.460714285725,22.8,23.2,23.6,23.05,33.6,33.725,33.05,32.644999999999996,32.64,28.792499999999993,32.644999999999996,32.64,28.792499999999993,6.0,2.0,8.0,6.0,2.0,5.0,4.0,6.0,5.5,8.0,5.375,10.0
sj,1990,32,1990-08-06,0.1704,0.06433333,0.1644429,0.1388571,28.8,300.391428571,300.478571429,296.532857143,302.5,298.8,20.0,79.65,28.8,17.95,2.32857142857,28.2,7.55714285714,33.3,23.3,11.4,23.0,-0.663122658240795,-0.7485107481711013,17.5942857143,17.3414285714,17.7371428571,18.0714285714,17.79,17.2342857143,17.21,16.8485714286,296.172857143,295.96,296.334285714,296.651428571,296.378571429,295.865714286,295.821428571,295.434285714,298.3,297.1,297.3,298.7,297.7,297.7,297.5,297.3,299.578571429,299.207142857,299.518571429,298.781428571,299.557142857,299.221428571,299.664285714,298.878571429,302.1,301.3,301.9,300.5,28.1142857143,27.5571428571,28.3285714286,28.3285714286,27.4142857143,28.9428571429,26.7142857143,22.8,22.8,23.9,21.7,22.8,23.3,23.9,22.8,31.7,33.9,32.2,35.0,32.2,0.24734,0.2358857,0.1776167,0.2622,0.2450667,0.103725,16.48,59.17,16.48,59.17,17.6557142857,17.5576190476,17.7682142857,17.408571428575,16.9860714286,296.25,296.15571428566665,296.35678571425,296.01749999975,295.604285714,297.875,297.56666666666666,298.125,297.925,297.475,28.161904761933332,28.110714285725,28.210714285725,27.810714285725,23.166666666666668,23.325000000000003,23.475,23.474999999999998,33.474999999999994,33.875,33.725,34.277499999999996,36.10333333333333,28.082499999999992,34.277499999999996,36.10333333333333,28.082499999999992,17.0,6.0,2.0,8.0,4.0,4.0,11.5,17.0,8.25,17.0,7.25,17.0
sj,1990,33,1990-08-13,0.18031665,0.1280333,0.2069571,0.1682429,90.75,299.958571429,299.957142857,297.035714286,302.6,298.5,101.9,84.1785714286,90.75,18.5157142857,1.85714285714,28.0428571429,6.68571428571,32.8,22.8,44.7,13.0,-0.7485107481711011,-0.6631226582407952,17.95,17.5942857143,17.3414285714,17.4185714286,18.0714285714,17.9771428571,17.2128571429,16.6728571429,296.532857143,296.172857143,295.96,296.041428571,296.651428571,296.531428571,295.851428571,295.31,298.8,298.3,297.1,298.0,298.7,298.4,298.1,297.0,300.154285714,299.591428571,299.63,298.987142857,300.278571429,299.528571429,299.764285714,299.228571429,302.3,300.6,302.4,301.4,28.2428571429,28.1285714286,27.5571428571,28.3285714286,28.3714285714,28.1142857143,27.4714285714,23.3,22.8,22.8,23.9,24.4,22.8,23.9,23.3,32.8,33.9,33.9,34.4,33.3,0.1817429,0.24734,0.1554857,0.17485,0.2622,0.142175,32.66,16.48,32.66,16.48,17.85035714285,17.62857142856667,17.814285714275,17.553571428574998,17.082500000025,296.425357143,296.22190476199995,296.4007142855,296.15678571424996,295.712142857,298.175,298.06666666666666,298.2,297.975,297.57500000000005,28.185714285733336,28.146428571424998,28.05714285715,27.985714285725,22.96666666666667,22.924999999999997,23.2,23.6,33.35,33.6,33.725,42.17249999999999,25.98,32.644999999999996,42.17249999999999,25.98,32.644999999999996,23.0,17.0,6.0,2.0,5.0,3.0,20.0,23.0,12.0,23.0,9.625,23.0
sj,1990,34,1990-08-20,0.1902333,0.1688,0.1676571,0.1722857,32.4,300.332857143,300.414285714,296.728571429,302.5,298.1,25.9,80.9471428571,32.4,18.1742857143,2.48571428571,28.3428571429,7.01428571429,33.3,23.3,5.4,21.0,-0.8229838658936564,-0.5680647467311559,18.5157142857,17.95,17.5942857143,17.7371428571,17.4185714286,17.79,17.2342857143,17.21,297.035714286,296.532857143,296.172857143,296.334285714,296.041428571,296.378571429,295.865714286,295.821428571,298.5,298.8,298.3,297.3,298.0,297.7,297.7,297.5,299.512857143,299.578571429,299.207142857,299.518571429,299.592857143,299.557142857,299.221428571,299.664285714,301.8,302.1,301.3,301.9,28.2,28.1142857143,28.1285714286,27.5571428571,28.3285714286,27.4142857143,28.9428571429,22.8,23.3,22.8,22.8,21.7,22.8,23.3,23.9,31.7,31.7,33.9,32.2,35.0,0.2102714,0.1817429,0.1708429,0.0928,0.17485,0.1729667,28.8,32.66,28.8,32.66,18.058571428575,18.02,17.754285714275,17.7682142857,17.408571428575,296.61750000025,296.5804761906666,296.35142857125,296.35678571425,296.01749999975,298.425,298.5333333333333,297.925,298.125,297.925,28.161904761933332,28.085714285725,28.110714285725,28.210714285725,22.96666666666667,23.2,23.325000000000003,23.475,33.075,33.474999999999994,33.875,46.152499999999996,50.73666666666666,34.277499999999996,46.152499999999996,50.73666666666666,34.277499999999996,13.0,23.0,17.0,6.0,10.0,6.0,18.0,23.0,14.75,23.0,10.625,23.0
sj,1990,35,1990-08-27,0.2529,0.33075,0.2641714,0.2843143,40.94,300.118571429,300.221428571,297.017142857,302.2,298.7,39.8,83.3485714286,40.94,18.5157142857,1.9,28.6571428571,6.52857142857,32.2,24.4,13.7,28.0,-0.8854560256532096,-0.4647231720437691,18.1742857143,18.5157142857,17.95,17.3414285714,17.7371428571,18.0714285714,17.9771428571,17.2128571429,296.728571429,297.035714286,296.532857143,295.96,296.334285714,296.651428571,296.531428571,295.851428571,298.1,298.5,298.8,297.1,297.3,298.7,298.4,298.1,299.667142857,300.154285714,299.591428571,299.63,299.75,300.278571429,299.528571429,299.764285714,302.0,302.3,300.6,302.4,28.0428571429,28.2428571429,28.1142857143,28.1285714286,28.3285714286,28.3714285714,28.1142857143,23.3,22.8,23.3,22.8,23.9,24.4,22.8,23.9,34.4,32.8,33.9,33.9,34.4,0.1330286,0.2102714,0.2358857,0.0725,0.0928,0.2450667,90.75,28.8,90.75,28.8,18.288928571425,18.213333333333335,17.642142857125002,17.814285714275,17.553571428574998,296.82857142875,296.765714286,296.246785714,296.4007142855,296.15678571424996,298.525,298.4666666666667,297.775,298.2,297.975,28.19523809526667,28.03214285715,28.146428571424998,28.05714285715,23.133333333333336,23.2,22.924999999999997,23.2,32.525,33.35,33.6,48.2225,50.65,42.17249999999999,48.2225,50.65,42.17249999999999,21.0,13.0,23.0,17.0,6.0,2.0,17.0,21.0,18.5,23.0,12.0,23.0
sj,1990,36,1990-09-03,0.2354,0.200025,0.2838167,0.2304429,28.86,300.53,300.635714286,296.117142857,303.8,298.0,30.4,77.1728571429,28.86,17.56,3.47142857143,28.3285714286,7.61428571429,32.8,23.3,14.2,24.0,-0.9350162426854147,-0.3546048870425359,18.5157142857,18.1742857143,18.5157142857,17.5942857143,17.3414285714,17.4185714286,17.79,17.2342857143,297.017142857,296.728571429,297.035714286,296.172857143,295.96,296.041428571,296.378571429,295.865714286,298.7,298.1,298.5,298.3,297.1,298.0,297.7,297.7,299.558571429,299.512857143,299.578571429,299.207142857,299.635714286,299.592857143,299.557142857,299.221428571,301.8,301.8,302.1,301.3,28.3428571429,28.2,28.2428571429,28.1142857143,27.5571428571,28.3285714286,27.4142857143,24.4,23.3,22.8,23.3,22.8,21.7,22.8,23.3,33.3,31.7,31.7,33.9,32.2,0.1236,0.1330286,0.24734,0.146175,0.0725,0.2622,32.4,90.75,32.4,90.75,18.191428571425,18.4019047619,17.52285714285,17.754285714275,17.7682142857,296.72464285725,296.9271428573333,296.12714285699997,296.35142857125,296.35678571425,298.32500000000005,298.43333333333334,297.675,297.925,298.125,28.347619047633334,28.010714285725,28.085714285725,28.110714285725,23.5,22.8,23.2,23.325000000000003,32.65,33.075,33.474999999999994,48.23749999999999,54.696666666666665,46.152499999999996,48.23749999999999,54.696666666666665,46.152499999999996,28.0,21.0,13.0,23.0,8.0,4.0,24.5,28.0,21.25,28.0,14.75,28.0
sj,1990,37,1990-09-10,0.1279667,0.4371,0.1234,0.1482833,64.56,300.674285714,300.792857143,297.192857143,302.9,299.0,24.18,81.5514285714,64.56,18.7771428571,2.9,28.6857142857,8.05714285714,33.9,24.4,25.9,20.0,-0.970941817426052,-0.23931566428755774,17.56,18.5157142857,18.1742857143,17.95,17.5942857143,17.7371428571,18.0714285714,17.9771428571,296.117142857,297.017142857,296.728571429,296.532857143,296.172857143,296.334285714,296.651428571,296.531428571,298.0,298.7,298.1,298.8,298.3,297.3,298.7,298.4,299.862857143,299.667142857,300.154285714,299.591428571,299.95,299.75,300.278571429,299.528571429,303.0,302.0,302.3,300.6,28.6571428571,28.0428571429,28.2,28.2428571429,28.1285714286,28.3285714286,28.3714285714,23.3,24.4,23.3,22.8,22.8,23.9,24.4,22.8,32.8,34.4,32.8,33.9,33.9,0.2025667,0.1236,0.1817429,0.12155,0.146175,0.17485,40.94,32.4,40.94,32.4,18.256785714275,18.083333333333332,17.6557142857,17.642142857125002,17.814285714275,296.7639285715,296.620952381,296.25,296.246785714,296.4007142855,298.45000000000005,298.26666666666665,297.875,297.775,298.2,28.442857142866668,28.17142857145,28.03214285715,28.146428571424998,23.666666666666668,23.200000000000003,23.2,22.924999999999997,33.05,32.525,33.35,41.68999999999999,34.06666666666666,48.2225,41.68999999999999,34.06666666666666,48.2225,24.0,28.0,21.0,13.0,2.0,5.0,26.0,28.0,21.5,28.0,16.75,28.0
sj,1990,38,1990-09-17,0.19635,0.1824333,0.2548286,0.3056857,143.73,299.857142857,299.9,296.431428571,301.7,298.7,36.6,81.6371428571,143.73,17.8928571429,1.74285714286,28.2428571429,8.11428571429,32.8,23.9,3.3,40.0,-0.992708874098054,-0.12053668025532357,18.7771428571,17.56,18.5157142857,18.5157142857,17.95,17.3414285714,17.4185714286,17.79,297.192857143,296.117142857,297.017142857,297.035714286,296.532857143,295.96,296.041428571,296.378571429,299.0,298.0,298.7,298.5,298.8,297.1,298.0,297.7,300.391428571,299.558571429,299.512857143,299.578571429,300.478571429,299.635714286,299.592857143,299.557142857,302.5,301.8,301.8,302.1,28.3285714286,28.3428571429,28.0428571429,28.2,28.1142857143,27.5571428571,28.3285714286,24.4,23.3,24.4,23.3,23.3,22.8,21.7,22.8,33.3,33.3,31.7,31.7,33.9,0.1529286,0.2025667,0.2102714,0.08235,0.12155,0.0928,28.86,40.94,28.86,40.94,18.186428571425,18.28428571426667,17.85035714285,17.52285714285,17.754285714275,296.689642857,296.7757142856667,296.425357143,296.12714285699997,296.35142857125,298.59999999999997,298.56666666666666,298.175,297.675,297.925,28.557142857133332,28.150000000025,28.010714285725,28.085714285725,24.03333333333333,22.925,22.8,23.2,33.05,32.65,33.075,69.52249999999998,44.78666666666666,48.23749999999999,69.52249999999998,44.78666666666666,48.23749999999999,20.0,24.0,28.0,21.0,6.0,10.0,22.0,24.0,23.25,28.0,19.0,28.0
sj,1990,39,1990-09-24,0.1161,0.2609,0.1994429,0.2442167,51.39,300.427142857,300.6,296.028571429,302.4,299.1,16.4,77.0485714286,51.39,17.4685714286,2.25714285714,28.3428571429,7.72857142857,32.8,24.4,15.8,27.0,-1.0,-1.8369701987210297e-16,17.8928571429,18.7771428571,17.56,18.1742857143,18.5157142857,17.5942857143,17.7371428571,18.0714285714,296.431428571,297.192857143,296.117142857,296.728571429,297.035714286,296.172857143,296.334285714,296.651428571,298.7,299.0,298.0,298.1,298.5,298.3,297.3,298.7,299.958571429,299.862857143,299.667142857,300.154285714,299.957142857,299.95,299.75,300.278571429,302.6,303.0,302.0,302.3,28.6857142857,28.6571428571,28.3428571429,28.0428571429,28.2428571429,28.1285714286,28.3285714286,23.9,24.4,23.3,24.4,22.8,22.8,23.9,24.4,32.2,32.8,34.4,32.8,33.9,0.2806667,0.1529286,0.1330286,0.2118,0.08235,0.0725,64.56,28.86,64.56,28.86,17.92464285715,18.076666666666668,18.058571428575,17.6557142857,17.642142857125002,296.4425,296.58047619033334,296.61750000025,296.25,296.246785714,298.7,298.56666666666666,298.425,297.875,297.775,28.419047619066664,28.207142857175,28.17142857145,28.03214285715,23.866666666666664,23.05,23.200000000000003,23.2,33.449999999999996,33.05,32.525,72.13499999999999,79.05,41.68999999999999,72.13499999999999,79.05,41.68999999999999,40.0,20.0,24.0,28.0,17.0,6.0,30.0,40.0,28.0,40.0,23.25,40.0
sj,1990,40,1990-10-01,0.22855,0.18975,0.2124857,0.2011857,31.18,300.775714286,300.85,296.664285714,303.3,299.1,36.1,78.52,31.18,18.18,2.9,28.7714285714,8.02857142857,33.3,23.9,11.7,42.0,-0.992708874098054,0.1205366802553232,17.4685714286,17.8928571429,18.7771428571,18.5157142857,18.1742857143,17.95,17.3414285714,17.4185714286,296.028571429,296.431428571,297.192857143,297.017142857,296.728571429,296.532857143,295.96,296.041428571,299.1,298.7,299.0,298.7,298.1,298.8,297.1,298.0,300.332857143,300.391428571,299.558571429,299.512857143,300.414285714,300.478571429,299.635714286,299.592857143,302.5,302.5,301.8,301.8,28.2428571429,28.3285714286,28.6571428571,28.3428571429,28.2,28.1142857143,27.5571428571,24.4,23.9,24.4,23.3,23.3,23.3,22.8,21.7,32.8,33.3,33.3,31.7,31.7,0.2145571,0.2806667,0.1236,0.1717,0.2118,0.146175,143.73,64.56,143.73,64.56,18.07964285715,18.0461904762,18.288928571425,17.85035714285,17.52285714285,296.57928571425003,296.55095238100006,296.82857142875,296.425357143,296.12714285699997,298.975,298.93333333333334,298.525,298.175,297.675,28.42380952383333,28.310714285725002,28.150000000025,28.010714285725,24.233333333333334,23.450000000000003,22.925,22.8,32.9,33.05,32.65,72.71499999999999,86.56,69.52249999999998,72.71499999999999,86.56,69.52249999999998,27.0,40.0,20.0,24.0,23.0,8.0,33.5,40.0,27.75,40.0,24.5,40.0
sj,1990,41,1990-10-08,0.17115,0.06755,0.1794667,0.1577167,51.42,299.857142857,299.942857143,296.928571429,301.8,298.1,132.4,84.11,51.42,18.5128571429,2.57142857143,28.6285714286,7.31428571429,33.3,24.4,57.7,33.0,-0.9709418174260521,0.23931566428755738,18.18,17.4685714286,17.8928571429,17.56,18.5157142857,18.5157142857,17.5942857143,17.7371428571,296.664285714,296.028571429,296.431428571,296.117142857,297.017142857,297.035714286,296.172857143,296.334285714,299.1,299.1,298.7,298.0,298.7,298.5,298.3,297.3,300.118571429,299.958571429,299.862857143,299.667142857,300.221428571,299.957142857,299.95,299.75,302.2,302.6,303.0,302.0,28.3428571429,28.6857142857,28.3285714286,28.6571428571,28.0428571429,28.2428571429,28.1285714286,23.9,24.4,23.9,24.4,24.4,22.8,22.8,23.9,33.9,32.2,32.8,34.4,32.8,0.3813571,0.2145571,0.2025667,0.24715,0.1717,0.12155,51.39,143.73,51.39,143.73,18.0135714286,17.847142857166663,18.191428571425,18.058571428575,17.6557142857,296.51321428575,296.3747619046667,296.72464285725,296.61750000025,296.25,298.75,298.9666666666667,298.32500000000005,298.425,297.875,28.452380952400002,28.342857142875,28.207142857175,28.17142857145,24.066666666666663,23.45,23.05,23.200000000000003,32.775,33.449999999999996,33.05,69.42999999999999,75.43333333333332,72.13499999999999,69.42999999999999,75.43333333333332,72.13499999999999,42.0,27.0,40.0,20.0,13.0,2.0,34.5,42.0,32.25,42.0,26.875,42.0
sj,1990,42,1990-10-15,0.158675,0.0702,0.1816167,0.16575,143.55,299.195714286,299.307142857,296.544285714,301.5,297.5,279.6,85.6214285714,143.55,18.1157142857,1.87142857143,27.6285714286,7.4,32.8,23.3,61.8,43.0,-0.9350162426854148,0.35460488704253557,18.5128571429,18.18,17.4685714286,18.7771428571,17.56,18.1742857143,17.95,17.3414285714,296.928571429,296.664285714,296.028571429,297.192857143,296.117142857,296.728571429,296.532857143,295.96,298.1,299.1,299.1,299.0,298.0,298.1,298.8,297.1,300.53,300.332857143,300.391428571,299.558571429,300.635714286,300.414285714,300.478571429,299.635714286,303.8,302.5,302.5,301.8,28.7714285714,28.2428571429,28.6857142857,28.3285714286,28.3428571429,28.2,28.1142857143,24.4,23.9,24.4,23.9,23.3,23.3,23.3,22.8,32.8,32.8,33.3,33.3,31.7,0.1388571,0.3813571,0.1529286,0.06433333,0.24715,0.08235,31.18,51.39,31.18,51.39,18.0692857143,18.053809523833333,18.256785714275,18.288928571425,17.85035714285,296.5414285715,296.54047619066665,296.7639285715,296.82857142875,296.425357143,298.45,298.76666666666665,298.45000000000005,298.525,298.175,28.580952380966668,28.503571428575,28.310714285725002,28.150000000025,24.233333333333334,23.849999999999998,23.450000000000003,22.925,33.05,32.9,33.05,69.38499999999999,44.663333333333334,72.71499999999999,69.38499999999999,44.663333333333334,72.71499999999999,33.0,42.0,27.0,40.0,21.0,6.0,37.5,42.0,35.5,42.0,29.375,42.0
